	PFAM	variable	value
5312	In PFAM	WNN_ef	0.004918032786885246
5313	In PFAM	WNN_ef	0.14850275005092686
5314	In PFAM	WNN_ef	0.04550227511375569
5315	In PFAM	WNN_ef	0.0
5316	In PFAM	WNN_ef	0.047463175122749585
5317	In PFAM	WNN_ef	0.004597701149425286
5318	Not In PFAM	WNN_ef	0.0
5319	Not In PFAM	WNN_ef	0.0013422818791946306
5320	Not In PFAM	WNN_ef	0.010649627263045794
5321	Not In PFAM	WNN_ef	0.002390057361376673
5322	Not In PFAM	WNN_ef	0.004798464491362764
5323	Not In PFAM	WNN_ef	0.001374255611543747
5324	Not In PFAM	WNN_ef	0.004659832246039142
5325	Not In PFAM	WNN_ef	0.004354136429608128
5326	Not In PFAM	WNN_ef	0.0015764582238570678
5327	In PFAM	WNN_ef	0.005977796754910333
5328	Not In PFAM	WNN_ef	0.0005920663114268798
5329	Not In PFAM	WNN_ef	0.001053740779768177
5330	In PFAM	WNN_ef	0.0022607385079125852
5331	In PFAM	WNN_ef	0.0096569250317662
5332	In PFAM	WNN_ef	0.0011371389583807142
5333	Not In PFAM	WNN_ef	0.002329916123019571
5334	Not In PFAM	WNN_ef	0.0008665511265164643
5335	Not In PFAM	WNN_ef	0.003557974047718711
5336	In PFAM	WNN_ef	0.0017737485218762316
5337	In PFAM	WNN_ef	0.002567394094993581
5338	In PFAM	WNN_ef	0.017494532958450486
5339	Not In PFAM	WNN_ef	0.0192
5340	Not In PFAM	WNN_ef	0.021015761821366025
5341	Not In PFAM	WNN_ef	0.1082024432809773
5342	Not In PFAM	WNN_ef	0.04929577464788732
5343	Not In PFAM	WNN_ef	0.0019230769230769234
5344	Not In PFAM	WNN_ef	0.10963724959393613
5345	Not In PFAM	WNN_ef	0.019668183034519667
5346	Not In PFAM	WNN_ef	0.02358803986710964
5347	Not In PFAM	WNN_ef	0.0325
5348	Not In PFAM	WNN_ef	0.0
5349	Not In PFAM	WNN_ef	0.0
5350	In PFAM	WNN_ef	0.0012961762799740765
5351	In PFAM	WNN_ef	0.0
5352	In PFAM	WNN_ef	0.001154068090017311
5353	Not In PFAM	WNN_ef	0.0136986301369863
5354	In PFAM	WNN_ef	0.009864364981504316
5355	Not In PFAM	WNN_ef	0.0
5356	Not In PFAM	WNN_ef	0.009198423127463865
5357	In PFAM	WNN_ef	0.014084507042253518
5358	In PFAM	WNN_ef	0.020905923344947737
5359	In PFAM	WNN_ef	0.0010067114093959733
5360	In PFAM	WNN_ef	0.0030643513789581204
5361	In PFAM	WNN_ef	0.004410143329658214
5362	Not In PFAM	WNN_ef	0.003755054881571346
5363	Not In PFAM	WNN_ef	0.016549295774647886
5364	Not In PFAM	WNN_ef	0.0005073566717402334
5365	Not In PFAM	WNN_ef	0.012919896640826873
5366	In PFAM	WNN_ef	0.012072434607645876
5367	Not In PFAM	WNN_ef	0.008021390374331552
5368	Not In PFAM	WNN_ef	0.048
5369	Not In PFAM	WNN_ef	0.011037527593818984
5370	Not In PFAM	WNN_ef	0.009569377990430622
5371	Not In PFAM	WNN_ef	0.01284796573875803
5372	In PFAM	WNN_ef	0.016666666666666666
5373	Not In PFAM	WNN_ef	0.045112781954887216
5374	Not In PFAM	WNN_ef	0.007541478129713423
5375	Not In PFAM	WNN_ef	0.00969529085872576
5376	Not In PFAM	WNN_ef	0.0
5377	Not In PFAM	WNN_ef	0.0041841004184100415
5378	Not In PFAM	WNN_ef	0.0027472527472527475
5379	In PFAM	WNN_ef	0.001129305477131564
5380	In PFAM	WNN_ef	0.02156952730610372
5381	In PFAM	WNN_ef	0.0031606276103397675
5382	In PFAM	WNN_ef	0.3900442477876106
5383	Not In PFAM	WNN_ef	0.0007710100231303008
5384	Not In PFAM	WNN_ef	0.022197558268590455
5385	Not In PFAM	WNN_ef	0.006448146157979581
5386	Not In PFAM	WNN_ef	0.0005506607929515419
5387	In PFAM	WNN_ef	0.012380416432189085
5388	In PFAM	WNN_ef	0.0005633802816901409
5389	In PFAM	WNN_ef	0.0011487650775416428
5390	In PFAM	WNN_ef	0.00049800796812749
5391	In PFAM	WNN_ef	0.0020644095788604462
5392	In PFAM	WNN_ef	0.0004083299305839118
5393	In PFAM	WNN_ef	0.002589555459646094
5394	In PFAM	WNN_ef	0.0016227180527383367
5395	In PFAM	WNN_ef	0.003603603603603604
5396	In PFAM	WNN_ef	0.02592388306674021
5397	Not In PFAM	WNN_ef	0.0027303754266211604
5398	Not In PFAM	WNN_ef	0.00413793103448276
5399	In PFAM	WNN_ef	0.01014040561622465
5400	In PFAM	WNN_ef	0.011872845653006512
5401	In PFAM	WNN_ef	0.0029960820465545056
5402	Not In PFAM	WNN_ef	0.0
5403	Not In PFAM	WNN_ef	0.0
5404	In PFAM	WNN_ef	0.0
5405	In PFAM	WNN_ef	0.006357279084551812
5406	Not In PFAM	WNN_ef	0.0
5407	In PFAM	WNN_ef	0.08813838550247118
5408	In PFAM	WNN_ef	0.0008305647840531563
5409	In PFAM	WNN_ef	0.033551554828150566
5410	Not In PFAM	WNN_ef	0.004576659038901603
5411	Not In PFAM	WNN_ef	0.004026845637583893
5412	Not In PFAM	WNN_ef	0.00413564929693962
5413	Not In PFAM	WNN_ef	0.0
5414	Not In PFAM	WNN_ef	0.0
5415	In PFAM	WNN_ef	0.054685190659178234
5416	Not In PFAM	WNN_ef	0.029328119445431924
5417	Not In PFAM	WNN_ef	0.002407704654895666
5418	Not In PFAM	WNN_ef	0.0036725188104622
5419	In PFAM	WNN_ef	0.0009966115208291811
5420	Not In PFAM	WNN_ef	0.0012841091492776884
5421	Not In PFAM	WNN_ef	0.1198087839856588
5422	Not In PFAM	WNN_ef	0.16178343949044585
5423	In PFAM	WNN_ef	0.0
5424	Not In PFAM	WNN_ef	0.005217391304347826
5425	Not In PFAM	WNN_ef	0.004379562043795621
5426	Not In PFAM	WNN_ef	0.0017793594306049821
5427	In PFAM	WNN_ef	0.000693000693000693
5428	In PFAM	WNN_ef	0.005946481665014865
5429	Not In PFAM	WNN_ef	0.0
5430	In PFAM	WNN_ef	0.0068132548776711046
5431	Not In PFAM	WNN_ef	0.00041254125412541255
5432	Not In PFAM	WNN_ef	0.004341534008683068
5433	Not In PFAM	WNN_ef	0.004506349856616141
5434	Not In PFAM	WNN_ef	0.002145922746781116
5435	Not In PFAM	WNN_ef	0.004458856911228213
5436	Not In PFAM	WNN_ef	0.0049504950495049506
5437	Not In PFAM	WNN_ef	0.008141112618724558
5438	Not In PFAM	WNN_ef	0.1168091168091168
5439	Not In PFAM	WNN_ef	0.006406149903907752
5440	Not In PFAM	WNN_ef	0.003712871287128713
5441	Not In PFAM	WNN_ef	0.003424657534246575
5442	Not In PFAM	WNN_ef	0.001384083044982699
5443	Not In PFAM	WNN_ef	0.010441767068273091
5444	Not In PFAM	WNN_ef	0.0007818608287724785
5445	Not In PFAM	WNN_ef	0.0014074595355383533
5446	Not In PFAM	WNN_ef	0.0
5447	Not In PFAM	WNN_ef	0.0805484147386461
5448	Not In PFAM	WNN_ef	0.0
5449	Not In PFAM	WNN_ef	0.0005356186395286557
5450	Not In PFAM	WNN_ef	0.004725339633786178
5451	In PFAM	WNN_ef	0.002969561989606533
5452	Not In PFAM	WNN_ef	0.0007698229407236335
5453	Not In PFAM	WNN_ef	0.004177109440267335
5454	Not In PFAM	WNN_ef	0.006818181818181818
5455	Not In PFAM	WNN_ef	0.0029717682020802376
5456	Not In PFAM	WNN_ef	0.006030150753768844
5457	Not In PFAM	WNN_ef	0.0010214504596527069
5458	Not In PFAM	WNN_ef	0.0
5459	Not In PFAM	WNN_ef	0.011503067484662576
5460	Not In PFAM	WNN_ef	0.0032552083333333326
5461	Not In PFAM	WNN_ef	0.004405666897028334
5462	Not In PFAM	WNN_ef	0.0021682567215958373
5463	Not In PFAM	WNN_ef	0.0
5464	Not In PFAM	WNN_ef	0.04
5465	In PFAM	WNN_ef	0.0
5466	In PFAM	WNN_ef	0.004273504273504274
5467	Not In PFAM	WNN_ef	0.003393116820164809
5468	Not In PFAM	WNN_ef	0.0
5469	Not In PFAM	WNN_ef	0.016357688113413302
5470	Not In PFAM	WNN_ef	0.10845986984815617
5471	Not In PFAM	WNN_ef	0.0014378145219266715
5472	Not In PFAM	WNN_ef	0.004444444444444445
5473	Not In PFAM	WNN_ef	0.011532125205930808
5474	In PFAM	WNN_ef	0.002123142250530785
5475	Not In PFAM	WNN_ef	0.0024277201500772453
5476	Not In PFAM	WNN_ef	0.0
5477	Not In PFAM	WNN_ef	0.0281780339417227
5478	Not In PFAM	WNN_ef	0.02192982456140351
5479	Not In PFAM	WNN_ef	0.004054054054054054
5480	Not In PFAM	WNN_ef	0.01092896174863388
5481	In PFAM	WNN_ef	0.047880343393220635
5482	Not In PFAM	WNN_ef	0.002051702913418137
5483	In PFAM	WNN_ef	0.002121212121212121
5484	In PFAM	WNN_ef	0.02307692307692308
5485	In PFAM	WNN_ef	0.024716098864395457
5486	In PFAM	WNN_ef	0.03782631859350027
5487	Not In PFAM	WNN_ef	0.0024968789013732834
5488	Not In PFAM	WNN_ef	0.047588832487309635
5489	Not In PFAM	WNN_ef	0.0697522816166884
5490	Not In PFAM	WNN_ef	0.12431318681318683
5491	In PFAM	WNN_ef	0.017890772128060263
5492	Not In PFAM	WNN_ef	0.004429301533219762
5493	Not In PFAM	WNN_ef	0.027769483427888923
5494	Not In PFAM	WNN_ef	0.002331002331002331
5495	Not In PFAM	WNN_ef	0.0016891891891891893
5496	Not In PFAM	WNN_ef	0.0011890606420927464
5497	Not In PFAM	WNN_ef	0.004550625711035267
5498	Not In PFAM	WNN_ef	0.06666666666666668
5499	Not In PFAM	WNN_ef	0.0
5500	In PFAM	WNN_ef	0.002594033722438392
5501	In PFAM	WNN_ef	0.017039403620873268
5502	Not In PFAM	WNN_ef	0.002531645569620253
5503	Not In PFAM	WNN_ef	0.019875776397515532
5504	Not In PFAM	WNN_ef	0.018619934282584884
5505	In PFAM	WNN_ef	0.07671232876712329
5506	In PFAM	WNN_ef	0.0
5507	In PFAM	WNN_ef	0.0018148820326678765
5508	Not In PFAM	WNN_ef	0.008682328907048006
5509	Not In PFAM	WNN_ef	0.0
5510	Not In PFAM	WNN_ef	0.009708737864077669
5511	Not In PFAM	WNN_ef	0.002061855670103093
5512	Not In PFAM	WNN_ef	0.0
5513	In PFAM	WNN_ef	0.032448377581120944
5514	Not In PFAM	WNN_ef	0.0
5515	In PFAM	WNN_ef	0.034858387799564274
5516	Not In PFAM	WNN_ef	0.0032573289902280127
5517	Not In PFAM	WNN_ef	0.002290950744558992
5518	Not In PFAM	WNN_ef	0.0
5519	Not In PFAM	WNN_ef	0.0017411491584445734
5520	Not In PFAM	WNN_ef	0.0035783994795055307
5521	Not In PFAM	WNN_ef	0.03490759753593429
5522	Not In PFAM	WNN_ef	0.0
5523	Not In PFAM	WNN_ef	0.002591792656587473
5524	Not In PFAM	WNN_ef	0.01774340309372157
5525	Not In PFAM	WNN_ef	0.003577817531305903
5526	Not In PFAM	WNN_ef	0.025334271639690358
5527	Not In PFAM	WNN_ef	0.0
5528	Not In PFAM	WNN_ef	0.0042075736325385684
5529	Not In PFAM	WNN_ef	0.009187279151943464
5530	Not In PFAM	WNN_ef	0.005010737294201861
5531	Not In PFAM	WNN_ef	0.014414414414414416
5532	In PFAM	WNN_ef	0.008403361344537815
5533	Not In PFAM	WNN_ef	0.06523224043715847
5534	Not In PFAM	WNN_ef	0.017606781871535703
5535	Not In PFAM	WNN_ef	0.007875738350470356
5536	Not In PFAM	WNN_ef	0.01108077726031797
5537	Not In PFAM	WNN_ef	0.0032967032967032967
5538	In PFAM	WNN_ef	0.0025295109612141647
5539	Not In PFAM	WNN_ef	0.0
5540	In PFAM	WNN_ef	0.008210180623973728
5541	In PFAM	WNN_ef	0.02607361963190184
5542	Not In PFAM	WNN_ef	0.0014144271570014145
5543	Not In PFAM	WNN_ef	0.00684931506849315
5544	Not In PFAM	WNN_ef	0.00038314176245210735
5545	In PFAM	WNN_ef	0.040551500405515
5546	Not In PFAM	WNN_ef	0.012419788863589321
5547	Not In PFAM	WNN_ef	0.00251994960100798
5548	Not In PFAM	WNN_ef	0.0060851926977687635
5549	Not In PFAM	WNN_ef	0.002324230098779779
5550	Not In PFAM	WNN_ef	0.004288777698355968
5551	Not In PFAM	WNN_ef	0.0022205773501110288
5552	Not In PFAM	WNN_ef	0.0031847133757961785
5553	Not In PFAM	WNN_ef	0.001597444089456869
5554	Not In PFAM	WNN_ef	0.0019286403085824492
5555	In PFAM	WNN_ef	0.012409071459135643
5556	In PFAM	WNN_ef	0.0008014961261020571
5557	In PFAM	WNN_ef	0.003154574132492113
5558	Not In PFAM	WNN_ef	0.0017574692442882249
5559	Not In PFAM	WNN_ef	0.0
5560	In PFAM	WNN_ef	0.04688832054560955
5561	Not In PFAM	WNN_ef	0.0017825311942959
5562	Not In PFAM	WNN_ef	0.0013157894736842105
5563	In PFAM	WNN_ef	0.0072072072072072065
5564	In PFAM	WNN_ef	0.060274352223915764
5565	In PFAM	WNN_ef	0.004446724816145032
5566	Not In PFAM	WNN_ef	0.0010725777618877366
5567	Not In PFAM	WNN_ef	0.0010634526763559024
5568	Not In PFAM	WNN_ef	0.014742014742014744
5569	Not In PFAM	WNN_ef	0.002967359050445104
5570	Not In PFAM	WNN_ef	0.007063572149344097
5571	In PFAM	WNN_ef	0.004420866489832007
5572	In PFAM	WNN_ef	0.0008130081300813008
5573	Not In PFAM	WNN_ef	0.004968944099378882
5574	Not In PFAM	WNN_ef	0.0016339869281045752
5575	Not In PFAM	WNN_ef	0.02503477051460361
5576	Not In PFAM	WNN_ef	0.0
5577	Not In PFAM	WNN_ef	0.005747126436781609
5578	Not In PFAM	WNN_ef	0.001277139208173691
5579	Not In PFAM	WNN_ef	0.0
5580	Not In PFAM	WNN_ef	0.0
5581	Not In PFAM	WNN_ef	0.02821869488536155
5582	Not In PFAM	WNN_ef	0.021453979546465097
5583	In PFAM	WNN_ef	0.0026439820669042413
5584	Not In PFAM	WNN_ef	0.0009726575164811412
5585	In PFAM	WNN_ef	0.0009294914354003453
5586	Not In PFAM	WNN_ef	0.0005925925925925926
5587	In PFAM	WNN_ef	0.0026041666666666665
5588	Not In PFAM	WNN_ef	0.009689049121225778
5589	Not In PFAM	WNN_ef	0.005067567567567568
5590	In PFAM	WNN_ef	0.046966731898238745
5591	Not In PFAM	WNN_ef	0.040059902658180456
5592	Not In PFAM	WNN_ef	0.0
5593	Not In PFAM	WNN_ef	0.0019029495718363464
5594	In PFAM	WNN_ef	0.004230118443316414
5595	In PFAM	WNN_ef	0.0
5596	In PFAM	WNN_ef	0.012033694344163659
5597	In PFAM	WNN_ef	0.0006402048655569782
5598	Not In PFAM	WNN_ef	0.0005747126436781608
5599	Not In PFAM	WNN_ef	0.02220427937020589
5600	In PFAM	WNN_ef	0.014976958525345618
5601	In PFAM	WNN_ef	0.0
5602	In PFAM	WNN_ef	0.003616636528028933
5603	Not In PFAM	WNN_ef	0.002976190476190476
5604	Not In PFAM	WNN_ef	0.0016313213703099511
5605	Not In PFAM	WNN_ef	0.0013927576601671311
5606	In PFAM	WNN_ef	0.006971340046475601
5607	Not In PFAM	WNN_ef	0.006045949214026602
5608	Not In PFAM	WNN_ef	0.0
5609	Not In PFAM	WNN_ef	0.013793103448275862
5610	Not In PFAM	WNN_ef	0.003699136868064119
5611	Not In PFAM	WNN_ef	0.004514672686230248
5612	Not In PFAM	WNN_ef	0.0
5613	Not In PFAM	WNN_ef	0.008762322015334063
5614	Not In PFAM	WNN_ef	0.003783579265985623
5615	Not In PFAM	WNN_ef	0.007100591715976331
5616	Not In PFAM	WNN_ef	0.007239819004524887
5617	Not In PFAM	WNN_ef	0.22185824895771286
5618	In PFAM	WNN_ef	0.0027789356676392947
5619	In PFAM	WNN_ef	0.0004397537379067722
5620	In PFAM	WNN_ef	0.0005940762114911313
5621	In PFAM	WNN_ef	0.010284810126582278
5622	In PFAM	WNN_ef	0.01032258064516129
5623	Not In PFAM	WNN_ef	0.005006587615283268
5624	Not In PFAM	WNN_ef	0.010657691768335436
5625	Not In PFAM	WNN_ef	0.11298617807778848
5626	Not In PFAM	WNN_ef	0.002281368821292776
5627	Not In PFAM	WNN_ef	0.0
5628	Not In PFAM	WNN_ef	0.011042944785276074
5629	Not In PFAM	WNN_ef	0.00361794500723589
5630	In PFAM	WNN_ef	0.0078397212543554
5631	Not In PFAM	WNN_ef	0.0
5632	Not In PFAM	WNN_ef	0.01954397394136808
5633	In PFAM	WNN_ef	0.002980625931445604
5634	In PFAM	WNN_ef	0.018092105263157892
5635	In PFAM	WNN_ef	0.001718213058419244
5636	In PFAM	WNN_ef	0.004934210526315789
5637	In PFAM	WNN_ef	0.008264462809917356
5638	Not In PFAM	WNN_ef	0.0013386880856760374
5639	Not In PFAM	WNN_ef	0.005409582689335394
5640	In PFAM	WNN_ef	0.0590988882387361
5641	In PFAM	WNN_ef	0.0017472335468841002
5642	Not In PFAM	WNN_ef	0.009569377990430622
5643	In PFAM	WNN_ef	0.0056433408577878106
5644	In PFAM	WNN_ef	0.0
5645	Not In PFAM	WNN_ef	0.0
5646	Not In PFAM	WNN_ef	0.017167381974248927
5647	In PFAM	WNN_ef	0.00745156482861401
5648	Not In PFAM	WNN_ef	0.007476635514018692
5649	In PFAM	WNN_ef	0.0014124293785310734
5650	Not In PFAM	WNN_ef	0.2260127931769723
5651	In PFAM	WNN_ef	0.0026553372278279343
5652	In PFAM	WNN_ef	0.002720348204570185
5653	In PFAM	WNN_ef	0.04417879417879418
5654	In PFAM	WNN_ef	0.04027777777777778
5655	In PFAM	WNN_ef	0.0
5656	Not In PFAM	WNN_ef	0.0
5657	In PFAM	WNN_ef	0.0011668611435239206
5658	In PFAM	WNN_ef	0.01650943396226415
5659	In PFAM	WNN_ef	0.0015432098765432098
5660	Not In PFAM	WNN_ef	0.006345177664974618
5661	Not In PFAM	WNN_ef	0.0036188178528347406
5662	Not In PFAM	WNN_ef	0.060851926977687626
5663	In PFAM	WNN_ef	0.0007942811755361397
5664	Not In PFAM	WNN_ef	0.0016196205460434984
5665	Not In PFAM	WNN_ef	0.0009203865623561896
5666	Not In PFAM	WNN_ef	0.015535991714137753
5667	Not In PFAM	WNN_ef	0.0775462962962963
5668	In PFAM	WNN_ef	0.025652565256525654
5669	Not In PFAM	WNN_ef	0.0016939582156973462
5670	In PFAM	WNN_ef	0.01618009145269082
5671	Not In PFAM	WNN_ef	0.0011682242990654205
5672	Not In PFAM	WNN_ef	0.0
5673	In PFAM	WNN_ef	0.010344827586206895
5674	In PFAM	WNN_ef	0.003128258602711157
5675	In PFAM	WNN_ef	0.01821862348178137
5676	In PFAM	WNN_ef	0.004415011037527594
5677	Not In PFAM	WNN_ef	0.005509641873278237
5678	Not In PFAM	WNN_ef	0.003076923076923077
5679	In PFAM	WNN_ef	0.0015645371577574967
5680	In PFAM	WNN_ef	0.0006544502617801048
5681	In PFAM	WNN_ef	0.02098360655737705
5682	Not In PFAM	WNN_ef	0.0045137464095199005
5683	Not In PFAM	WNN_ef	0.005170185264971996
5684	In PFAM	WNN_ef	0.0006561679790026247
5685	Not In PFAM	WNN_ef	0.004996431120628123
5686	Not In PFAM	WNN_ef	0.002300789937878672
5687	Not In PFAM	WNN_ef	0.009316770186335404
5688	Not In PFAM	WNN_ef	0.004140786749482402
5689	Not In PFAM	WNN_ef	0.017191977077363897
5690	Not In PFAM	WNN_ef	0.08757062146892655
5691	Not In PFAM	WNN_ef	0.004178272980501393
5692	Not In PFAM	WNN_ef	0.0015015015015015015
5693	Not In PFAM	WNN_ef	0.040559440559440565
5694	In PFAM	WNN_ef	0.005737234652897304
5695	In PFAM	WNN_ef	0.0058651026392961885
5696	In PFAM	WNN_ef	0.04226125137211855
5697	Not In PFAM	WNN_ef	0.0028149190710767065
5698	In PFAM	WNN_ef	0.008565310492505356
5699	In PFAM	WNN_ef	0.0018939393939393942
5700	Not In PFAM	WNN_ef	0.0016194331983805667
5701	Not In PFAM	WNN_ef	0.0007917656373713379
5702	Not In PFAM	WNN_ef	0.0
5703	Not In PFAM	WNN_ef	0.004576659038901603
5704	Not In PFAM	WNN_ef	0.0009225092250922508
5705	Not In PFAM	WNN_ef	0.0
5706	Not In PFAM	WNN_ef	0.0
5707	Not In PFAM	WNN_ef	0.0
5708	Not In PFAM	WNN_ef	0.0009746588693957113
5709	Not In PFAM	WNN_ef	0.0053475935828877
5710	Not In PFAM	WNN_ef	0.0020898641588296767
5711	Not In PFAM	WNN_ef	0.0017857142857142854
5712	In PFAM	WNN_ef	0.0
5713	Not In PFAM	WNN_ef	0.0
5714	In PFAM	WNN_ef	0.04983164983164983
5715	In PFAM	WNN_ef	0.0036496350364963507
5716	Not In PFAM	WNN_ef	0.0081374321880651
5717	Not In PFAM	WNN_ef	0.02015355086372361
5718	Not In PFAM	WNN_ef	0.0008857395925597873
5719	Not In PFAM	WNN_ef	0.0466307968229567
5720	In PFAM	WNN_ef	0.0039895446416288345
5721	Not In PFAM	WNN_ef	0.005141388174807198
5722	Not In PFAM	WNN_ef	0.0
5723	In PFAM	WNN_ef	0.0012376237623762374
5724	Not In PFAM	WNN_ef	0.005610098176718092
5725	Not In PFAM	WNN_ef	0.08671898281513858
5726	Not In PFAM	WNN_ef	0.12160729431721798
5727	In PFAM	WNN_ef	0.06476449275362317
5728	Not In PFAM	WNN_ef	0.002207505518763797
5729	In PFAM	WNN_ef	0.05463502015226153
5730	In PFAM	WNN_ef	0.019971653137482285
5731	Not In PFAM	WNN_ef	0.06291997556505803
5732	Not In PFAM	WNN_ef	0.005072923272035511
5733	Not In PFAM	WNN_ef	0.008458646616541353
5734	In PFAM	WNN_ef	0.001900337837837838
5735	Not In PFAM	WNN_ef	0.003484320557491289
5736	Not In PFAM	WNN_ef	0.000630119722747322
5737	Not In PFAM	WNN_ef	0.01759530791788856
5738	Not In PFAM	WNN_ef	0.08444444444444445
5739	In PFAM	WNN_ef	0.0
5740	Not In PFAM	WNN_ef	0.014825796886582653
5741	Not In PFAM	WNN_ef	0.002244668911335578
5742	Not In PFAM	WNN_ef	0.001519756838905775
5743	Not In PFAM	WNN_ef	0.012949640287769784
5744	Not In PFAM	WNN_ef	0.0
5745	Not In PFAM	WNN_ef	0.0
5746	Not In PFAM	WNN_ef	0.0016806722689075633
5747	Not In PFAM	WNN_ef	0.011002962336013541
5748	In PFAM	WNN_ef	0.006415191172696947
5749	In PFAM	WNN_ef	0.02766990291262136
5750	Not In PFAM	WNN_ef	0.027272727272727268
5751	Not In PFAM	WNN_ef	0.008964955175224124
5752	Not In PFAM	WNN_ef	0.03207331042382588
5753	Not In PFAM	WNN_ef	0.0
5754	In PFAM	WNN_ef	0.0
5755	In PFAM	WNN_ef	0.003616636528028933
5756	In PFAM	WNN_ef	0.004057709648331831
5757	In PFAM	WNN_ef	0.0003534817956875221
5758	Not In PFAM	WNN_ef	0.10103092783505156
5759	Not In PFAM	WNN_ef	0.14914586070959265
5760	Not In PFAM	WNN_ef	0.017088174982911826
5761	Not In PFAM	WNN_ef	0.0050933786078098476
5762	Not In PFAM	WNN_ef	0.0031678986272439284
5763	Not In PFAM	WNN_ef	0.14121962402567628
5764	Not In PFAM	WNN_ef	0.04103273397879207
5765	Not In PFAM	WNN_ef	0.12427466150870405
5766	Not In PFAM	WNN_ef	0.045569620253164564
5767	Not In PFAM	WNN_ef	0.05214248838409912
5768	Not In PFAM	WNN_ef	0.01795792714212416
5769	In PFAM	WNN_ef	0.001607717041800643
5770	Not In PFAM	WNN_ef	0.008723235527359239
5771	Not In PFAM	WNN_ef	0.0009460737937559131
5772	Not In PFAM	WNN_ef	0.0
5773	Not In PFAM	WNN_ef	0.0076004343105320294
5774	Not In PFAM	WNN_ef	0.04538799414348463
5775	Not In PFAM	WNN_ef	0.0021691973969631237
5776	In PFAM	WNN_ef	0.002136752136752137
5777	Not In PFAM	WNN_ef	0.0
5778	Not In PFAM	WNN_ef	0.03055229142185664
5779	Not In PFAM	WNN_ef	0.0055248618784530384
5780	Not In PFAM	WNN_ef	0.0072007200720072
5781	In PFAM	WNN_ef	0.0037202380952380955
5782	In PFAM	WNN_ef	0.0
5783	Not In PFAM	WNN_ef	0.0
5784	Not In PFAM	WNN_ef	0.0
5785	Not In PFAM	WNN_ef	0.0
5786	Not In PFAM	WNN_ef	0.025606469002695417
5787	In PFAM	WNN_ef	0.003083247687564234
5788	In PFAM	WNN_ef	0.03780718336483932
5789	Not In PFAM	WNN_ef	0.0009970089730807576
5790	Not In PFAM	WNN_ef	0.0020242914979757085
5791	Not In PFAM	WNN_ef	0.018318965517241374
5792	Not In PFAM	WNN_ef	0.006289308176100629
5793	In PFAM	WNN_ef	0.0
5794	In PFAM	WNN_ef	0.000951927653498334
5795	In PFAM	WNN_ef	0.002767527675276753
5796	In PFAM	WNN_ef	0.0024054982817869413
5797	In PFAM	WNN_ef	0.07694287184765826
5798	Not In PFAM	WNN_ef	0.004368546465448769
5799	In PFAM	WNN_ef	0.016920788397173668
5800	Not In PFAM	WNN_ef	0.00042625745950554135
5801	In PFAM	WNN_ef	0.017578125
5802	Not In PFAM	WNN_ef	0.11180773249738768
5803	Not In PFAM	WNN_ef	0.1165966386554622
5804	In PFAM	WNN_ef	0.016260162601626018
5805	In PFAM	WNN_ef	0.0066061106523534275
5806	Not In PFAM	WNN_ef	0.0020909566126502874
5807	Not In PFAM	WNN_ef	0.0031628887717448607
5808	Not In PFAM	WNN_ef	0.0006337135614702153
5809	Not In PFAM	WNN_ef	0.005516840882694541
5810	In PFAM	WNN_ef	0.0037122969837587007
5811	In PFAM	WNN_ef	0.0447070914696814
5812	In PFAM	WNN_ef	0.010109968073785029
5813	In PFAM	WNN_ef	0.010431918008784772
5814	In PFAM	WNN_ef	0.00424929178470255
5815	Not In PFAM	WNN_ef	0.0
5816	In PFAM	WNN_ef	0.0405040504050405
5817	In PFAM	WNN_ef	0.005100182149362477
5818	Not In PFAM	WNN_ef	0.0011160714285714283
5819	Not In PFAM	WNN_ef	0.021987686895338608
5820	Not In PFAM	WNN_ef	0.06710310965630115
5821	Not In PFAM	WNN_ef	0.011191047162270184
5822	Not In PFAM	WNN_ef	0.008956796628029505
5823	Not In PFAM	WNN_ef	0.01444575471698113
5824	Not In PFAM	WNN_ef	0.0011737089201877935
5825	In PFAM	WNN_ef	0.0
5826	In PFAM	WNN_ef	0.0039880358923230315
5827	In PFAM	WNN_ef	0.0020202020202020198
5828	In PFAM	WNN_ef	0.009033778476040848
5829	In PFAM	WNN_ef	0.008871989860583017
5830	Not In PFAM	WNN_ef	0.02298850574712644
5831	In PFAM	WNN_ef	0.0023121387283237
5832	In PFAM	WNN_ef	0.01391941391941392
5833	Not In PFAM	WNN_ef	0.0018198362147406734
5834	Not In PFAM	WNN_ef	0.001091703056768559
5835	In PFAM	WNN_ef	0.0003561253561253561
5836	In PFAM	WNN_ef	0.013719057560393677
5837	In PFAM	WNN_ef	0.024397413286302176
5838	In PFAM	WNN_ef	0.03946989340247768
5839	Not In PFAM	WNN_ef	0.0007836990595611285
5840	Not In PFAM	WNN_ef	0.013898540653231409
5841	In PFAM	WNN_ef	0.0020338983050847462
5842	In PFAM	WNN_ef	0.006218905472636815
5843	Not In PFAM	WNN_ef	0.00291970802919708
5844	Not In PFAM	WNN_ef	0.09204275534441804
5845	Not In PFAM	WNN_ef	0.21123875027438355
5846	In PFAM	WNN_ef	0.0
5847	Not In PFAM	WNN_ef	0.004427227448810182
5848	Not In PFAM	WNN_ef	0.00372502539790044
5849	In PFAM	WNN_ef	0.0007246376811594202
5850	In PFAM	WNN_ef	0.0
5851	In PFAM	WNN_ef	0.011302795954788815
