	Effect	variable	value
105227	Rec	SG	0.26956521739130435
105228	Rec	SG	0.43859649122807015
105229	Rec	SG	0.29508196721311475
105230	Rec	SG	0.23225806451612904
105231	Rec	SG	0.5074626865671642
105232	Rec	SG	0.2477477477477477
105233	Syn	SG	0.23100303951367784
105234	Syn	SG	0.20618556701030927
105235	Syn	SG	0.3038277511961722
105236	Rec	SG	0.21428571428571427
105237	Syn	SG	0.15384615384615385
105238	Rec	SG	0.5733333333333334
105239	Syn	SG	0.5324675324675324
105240	Syn	SG	0.5131578947368421
105241	Syn	SG	0.38738738738738737
105242	Rec	SG	0.8317757009345794
105243	Syn	SG	0.5819672131147541
105244	Rec	SG	0.3675213675213676
105245	Syn	SG	0.2627118644067797
105246	Syn	SG	0.2393162393162393
105247	Rec	SG	0.19230769230769232
105248	Rec	SG	0.6363636363636364
105249	Rec	SG	0.3783783783783784
105250	Syn	SG	0.19444444444444445
105251	Rec	SG	0.4444444444444444
105252	Rec	SG	0.16
105253	Syn	SG	0.4814814814814815
105254	Rec	SG	0.4814814814814815
105255	Syn	SG	0.054054054054054064
105256	Rec	SG	0.12121212121212123
105257	Rec	SG	0.6444444444444445
105258	Rec	SG	0.4848484848484849
105259	Rec	SG	0.1926605504587156
105260	Rec	SG	0.5
105261	Rec	SG	0.11363636363636365
105262	Syn	SG	0.10714285714285714
105263	Syn	SG	0.2535885167464115
105264	Syn	SG	0.28695652173913044
105265	Rec	SG	0.3609022556390977
105266	Rec	SG	0.21348314606741567
105267	Rec	SG	0.4074074074074074
105268	Rec	SG	0.6164383561643836
105269	Rec	SG	0.3194444444444444
105270	Syn	SG	0.4032258064516129
105271	Syn	SG	0.11199999999999999
105272	Syn	SG	0.0963855421686747
105273	Rec	SG	0.24615384615384614
105274	Syn	SG	0.14965986394557826
105275	Rec	SG	0.13450292397660818
105276	Rec	SG	0.19021739130434784
105277	Rec	SG	0.38461538461538464
105278	Rec	SG	0.21686746987951808
105279	Syn	SG	0.2732919254658385
105280	Syn	SG	0.5574324324324325
105281	Rec	SG	0.4716981132075472
105282	Rec	SG	0.4329501915708812
105283	Rec	SG	0.3375
105284	Syn	SG	0.3764705882352941
105285	Syn	SG	0.5614035087719298
105286	Rec	SG	0.9333333333333332
105287	Rec	SG	0.773109243697479
105288	Rec	SG	0.6271186440677966
105289	Rec	SG	0.5089285714285714
105290	Rec	SG	0.22340425531914893
105291	Syn	SG	0.392156862745098
105292	Rec	SG	0.13253012048192772
105293	Syn	SG	0.2682926829268293
105294	Rec	SG	0.2065217391304348
105295	Syn	SG	0.2547169811320755
105296	Rec	SG	0.33663366336633666
105297	Syn	SG	0.4090909090909091
105298	Rec	SG	0.4272727272727273
105299	Syn	SG	0.4791666666666667
105300	Rec	SG	0.5698924731182796
105301	Rec	SG	0.6170212765957447
105302	Rec	SG	0.6068376068376068
105303	Syn	SG	0.25
105304	Syn	SG	0.2830188679245283
105305	Rec	SG	0.23986856516977
105306	Rec	SG	0.2606635071090048
105307	Rec	SG	0.04523809523809524
105308	Syn	SG	0.09198113207547168
105309	Rec	SG	0.10475030450669914
105310	Rec	SG	0.09375
105311	Rec	SG	0.8406779661016949
105312	Syn	SG	0.7074829931972789
105313	Rec	SG	0.46875
105314	Rec	SG	0.3311258278145696
105315	Syn	SG	0.11904761904761905
105316	Syn	SG	0.07142857142857142
105317	Rec	SG	0.28225806451612906
105318	Syn	SG	0.1839080459770115
105319	Rec	SG	0.09195402298850576
105320	Rec	SG	0.16091954022988506
105321	Rec	SG	0.08333333333333333
105322	Rec	SG	0.17647058823529413
105323	Syn	SG	0.047244094488188976
105324	Syn	SG	0.1926605504587156
105325	Rec	SG	0.4324324324324325
105326	Syn	SG	0.0935672514619883
105327	Rec	SG	0.1232876712328767
105328	Rec	SG	0.05813953488372092
105329	Rec	SG	0.19105199516324065
105330	Rec	SG	0.1590909090909091
105331	Rec	SG	0.1720430107526882
105332	Rec	SG	0.17600000000000002
105333	Syn	SG	0.09210526315789473
105334	Rec	SG	0.16666666666666666
105335	Rec	SG	0.12195121951219512
105336	Syn	SG	0.125
105337	Rec	SG	0.1889168765743073
105338	Rec	SG	0.8934169278996865
105339	Rec	SG	0.22429906542056074
105340	Rec	SG	0.4155844155844156
105341	Rec	SG	0.5
105342	Rec	SG	0.2037037037037037
105343	Syn	SG	0.2037037037037037
105344	Rec	SG	0.1
105345	Rec	SG	0.06
105346	Syn	SG	0.21052631578947367
105347	Syn	SG	0.3076923076923077
105348	Syn	SG	0.13761467889908258
105349	Rec	SG	0.3017241379310345
105350	Rec	SG	0.5483870967741935
105351	Rec	SG	0.4761904761904762
105352	Syn	SG	0.2631578947368421
105353	Syn	SG	0.1153846153846154
105354	Rec	SG	0.3220338983050847
105355	Rec	SG	0.1935483870967742
105356	Rec	SG	0.23593073593073596
105357	Rec	SG	0.1648590021691974
105358	Rec	SG	0.4676025917926566
105359	Syn	SG	0.1580110497237569
105360	Rec	SG	0.6600441501103753
105361	Syn	SG	0.22181372549019607
105362	Rec	SG	0.29101796407185626
105363	Rec	SG	0.15427302996670367
105364	Rec	SG	0.2127659574468085
105365	Syn	SG	0.36607142857142855
105366	Syn	SG	0.28776978417266186
105367	Rec	SG	0.8596491228070176
105368	Rec	SG	0.5038167938931297
105369	Rec	SG	0.698005698005698
105370	Syn	SG	0.08333333333333333
105371	Rec	SG	0.1605839416058394
105372	Rec	SG	0.10256410256410256
105373	Syn	SG	0.19607843137254904
105374	Rec	SG	0.6039603960396039
105375	Syn	SG	0.060606060606060615
105376	Rec	SG	0.4592790387182911
105377	Rec	SG	0.17894736842105266
105378	Rec	SG	0.39130434782608703
105379	Rec	SG	0.10526315789473684
105380	Rec	SG	0.10526315789473684
105381	Rec	SG	0.24
105382	Syn	SG	0.35
105383	Syn	SG	0.14285714285714285
105384	Rec	SG	0.2
105385	Rec	SG	0.5330739299610895
105386	Rec	SG	0.26545454545454544
105387	Rec	SG	0.1694915254237288
105388	Rec	SG	0.37
105389	Syn	SG	0.5519230769230771
105390	Syn	SG	0.25
105391	Rec	SG	0.1
105392	Syn	SG	0.10526315789473684
105393	Rec	SG	0.16666666666666666
105394	Syn	SG	0.1020408163265306
105395	Syn	SG	0.2875
105396	Rec	SG	0.21532846715328466
105397	Rec	SG	0.4606299212598425
105398	Rec	SG	0.1917808219178082
105399	Rec	SG	0.3686635944700461
105400	Rec	SG	0.35648148148148145
105401	Syn	SG	0.5
105402	Syn	SG	0.4137931034482759
105403	Rec	SG	0.3392857142857143
105404	Rec	SG	0.10909090909090907
105405	Rec	SG	0.03636363636363636
105406	Rec	SG	0.1506849315068493
105407	Syn	SG	0.136986301369863
105408	Rec	SG	0.07407407407407407
105409	Rec	SG	0.13513513513513514
105410	Rec	SG	0.2533333333333333
105411	Rec	SG	0.0989010989010989
105412	Syn	SG	0.1527777777777778
105413	Syn	SG	0.6333333333333333
105414	Rec	SG	0.6896551724137931
105415	Rec	SG	0.1
105416	Rec	SG	0.3076923076923077
105417	Rec	SG	0.38585858585858585
105418	Rec	SG	0.18012422360248448
105419	Syn	SG	0.3361169102296451
105420	Rec	SG	0.2724458204334365
105421	Rec	SG	0.4754601226993865
105422	Rec	SG	0.16402116402116398
105423	Rec	SG	0.15
105424	Rec	SG	0.21052631578947367
105425	Rec	SG	0.2073170731707317
105426	Syn	SG	0.21875
105427	Rec	SG	0.1976190476190476
105428	Rec	SG	0.2558139534883721
105429	Rec	SG	0.5625
105430	Syn	SG	0.11627906976744184
105431	Rec	SG	0.20408163265306126
105432	Rec	SG	0.4913294797687861
105433	Rec	SG	0.2722222222222222
105434	Rec	SG	0.4153846153846154
105435	Syn	SG	0.47
105436	Syn	SG	0.4010152284263959
105437	Rec	SG	0.2682926829268293
105438	Rec	SG	0.3333333333333333
105439	Syn	SG	0.2777777777777778
105440	Rec	SG	0.1176470588235294
105441	Rec	SG	0.06976744186046513
105442	Syn	SG	0.1276595744680851
105443	Rec	SG	0.0425531914893617
105444	Rec	SG	0.0425531914893617
105445	Syn	SG	0.022222222222222227
105446	Rec	SG	0.05263157894736842
105447	Rec	SG	0.08108108108108109
105448	Rec	SG	0.08571428571428573
105449	Rec	SG	0.1
105450	Rec	SG	0.07692307692307693
105451	Rec	SG	0.2432432432432433
105452	Rec	SG	0.06666666666666668
105453	Rec	SG	0.06976744186046513
105454	Rec	SG	0.13636363636363635
105455	Rec	SG	0.061224489795918366
105456	Rec	SG	0.025
105457	Rec	SG	0.07142857142857142
105458	Syn	SG	0.13636363636363635
105459	Rec	SG	0.1111111111111111
105460	Rec	SG	0.0
105461	Rec	SG	0.18181818181818185
105462	Rec	SG	0.71875
105463	Rec	SG	0.55
105464	Rec	SG	0.5192982456140349
105465	Rec	SG	0.13366336633663367
105466	Syn	SG	0.21052631578947367
105467	Rec	SG	0.3228346456692913
105468	Rec	SG	0.0583941605839416
105469	Rec	SG	0.2336448598130841
105470	Rec	SG	0.3333333333333333
105471	Rec	SG	0.6862745098039216
105472	Syn	SG	0.17647058823529413
105473	Rec	SG	0.3157894736842105
105474	Rec	SG	0.22058823529411764
105475	Syn	SG	0.20454545454545456
105476	Syn	SG	0.20634920634920634
105477	Rec	SG	0.37662337662337664
105478	Syn	SG	0.1111111111111111
105479	Syn	SG	0.4528301886792453
105480	Rec	SG	0.25
105481	Syn	SG	0.5952380952380952
105482	Syn	SG	0.18867924528301888
105483	Syn	SG	0.34627831715210355
105484	Rec	SG	0.5964912280701754
105485	Rec	SG	0.4281609195402299
105486	Rec	SG	0.3953488372093023
105487	Rec	SG	0.4
105488	Rec	SG	0.1875
105489	Rec	SG	0.25
105490	Rec	SG	0.1176470588235294
105491	Rec	SG	0.5813953488372093
105492	Syn	SG	0.4324324324324325
105493	Rec	SG	0.2222222222222222
105494	Rec	SG	0.175
105495	Rec	SG	0.3111111111111111
105496	Rec	SG	0.2571428571428571
105497	Rec	SG	0.3191489361702128
105498	Rec	SG	0.14285714285714285
105499	Syn	SG	0.3333333333333333
105500	Rec	SG	0.3879310344827586
105501	Rec	SG	0.38461538461538464
105502	Rec	SG	0.06976744186046513
105503	Rec	SG	0.14893617021276595
105504	Rec	SG	0.3212435233160621
105505	Syn	SG	0.08695652173913042
105506	Rec	SG	0.5148514851485149
105507	Rec	SG	0.08064516129032258
105508	Rec	SG	0.09221902017291066
105509	Rec	SG	0.1575492341356674
105510	Syn	SG	0.21806167400881055
105511	Rec	SG	0.3592233009708738
105512	Syn	SG	0.234375
105513	Rec	SG	0.1694915254237288
105514	Rec	SG	0.11666666666666667
105515	Rec	SG	0.22608695652173916
105516	Rec	SG	0.3
105517	Rec	SG	0.3478260869565217
105518	Rec	SG	0.6262135922330098
105519	Syn	SG	0.21182266009852216
105520	Rec	SG	0.0
105521	Syn	SG	0.1111111111111111
105522	Rec	SG	0.6240601503759399
105523	Rec	SG	0.32107496463932106
105524	Rec	SG	0.1087866108786611
105525	Rec	SG	0.11953352769679303
105526	Rec	SG	0.10967741935483873
105527	Rec	SG	0.043478260869565216
105528	Syn	SG	0.05555555555555555
105529	Rec	SG	0.275
105530	Rec	SG	0.0
105531	Rec	SG	0.09523809523809523
105532	Syn	SG	0.10714285714285714
105533	Rec	SG	0.3745123537061119
105534	Rec	SG	0.5111111111111111
105535	Rec	SG	0.5934466019417476
105536	Syn	SG	0.2727272727272727
105537	Rec	SG	0.0196078431372549
105538	Rec	SG	0.24
105539	Syn	SG	0.04166666666666666
105540	Syn	SG	0.18421052631578946
105541	Syn	SG	0.6385542168674698
105542	Rec	SG	0.8214285714285714
105543	Syn	SG	0.6666666666666666
105544	Syn	SG	0.5967741935483871
105545	Rec	SG	0.14909090909090908
105546	Rec	SG	0.3422818791946309
105547	Rec	SG	0.4663774403470716
105548	Rec	SG	0.2608695652173913
105549	Rec	SG	0.7272727272727273
105550	Rec	SG	0.14714714714714713
105551	Rec	SG	0.7012448132780082
105552	Rec	SG	0.23129251700680276
105553	Syn	SG	0.2798634812286689
105554	Rec	SG	0.20606060606060608
105555	Rec	SG	0.4663461538461538
105556	Rec	SG	0.12987012987012986
105557	Rec	SG	0.1917808219178082
105558	Rec	SG	0.4
105559	Syn	SG	0.28125
105560	Syn	SG	0.3142857142857143
105561	Rec	SG	0.4615384615384616
105562	Rec	SG	0.4473684210526316
105563	Rec	SG	0.6551724137931034
105564	Rec	SG	0.2631578947368421
105565	Rec	SG	0.2713178294573643
105566	Rec	SG	0.7419354838709677
105567	Rec	SG	0.242603550295858
105568	Rec	SG	0.22099447513812154
105569	Rec	SG	0.6149732620320856
105570	Rec	SG	0.2255192878338279
105571	Rec	SG	0.5644736842105263
105572	Syn	SG	0.26308724832214764
105573	Rec	SG	0.8785900783289817
105574	Syn	SG	0.22070534698521047
105575	Rec	SG	0.09230769230769233
105576	Rec	SG	0.3974358974358974
105577	Rec	SG	0.5769230769230769
105578	Syn	SG	0.6065573770491803
105579	Rec	SG	0.18181818181818185
105580	Rec	SG	0.15555555555555556
105581	Rec	SG	0.2452830188679245
105582	Rec	SG	0.10526315789473684
105583	Syn	SG	0.10526315789473684
105584	Syn	SG	0.152
105585	Rec	SG	0.4482758620689655
105586	Syn	SG	0.4678899082568808
105587	Syn	SG	0.17886178861788618
105588	Rec	SG	0.8930817610062893
105589	Rec	SG	0.8089171974522293
105590	Rec	SG	0.3626943005181347
105591	Rec	SG	0.7431578947368421
105592	Syn	SG	0.4515086206896552
105593	Syn	SG	0.16883116883116886
105594	Rec	SG	0.42857142857142855
105595	Rec	SG	0.15384615384615385
105596	Syn	SG	0.3189655172413793
105597	Rec	SG	0.14049586776859505
105598	Rec	SG	0.3492063492063492
105599	Syn	SG	0.37142857142857133
105600	Rec	SG	0.3809523809523809
105601	Rec	SG	0.1097560975609756
105602	Rec	SG	0.2720588235294117
105603	Rec	SG	0.6259541984732825
105604	Rec	SG	0.14951456310679612
105605	Rec	SG	0.3484848484848485
105606	Rec	SG	0.5173501577287066
105607	Rec	SG	0.16824644549763032
105608	Rec	SG	0.1814814814814815
105609	Rec	SG	0.23905723905723905
105610	Rec	SG	0.5343511450381679
105611	Rec	SG	0.18146718146718147
105612	Rec	SG	0.3636363636363637
105613	Syn	SG	0.1336206896551724
105614	Rec	SG	0.18468468468468469
105615	Rec	SG	0.09106529209621993
105616	Rec	SG	0.5714285714285714
105617	Rec	SG	0.24197002141327625
105618	Rec	SG	0.17194570135746606
105619	Rec	SG	0.6962750716332379
105620	Rec	SG	0.6302521008403361
105621	Rec	SG	0.1443478260869565
105622	Rec	SG	0.7722602739726028
105623	Rec	SG	0.277992277992278
105624	Rec	SG	0.4471544715447153
105625	Rec	SG	0.4589308996088657
105626	Syn	SG	0.6765432098765433
105627	Rec	SG	0.6571782178217822
105628	Rec	SG	0.5652709359605911
105629	Rec	SG	0.15
105630	Rec	SG	0.6884615384615385
105631	Rec	SG	0.22265625
105632	Rec	SG	0.1720430107526882
105633	Rec	SG	0.15584415584415584
105634	Rec	SG	0.15483870967741936
105635	Rec	SG	0.16981132075471694
105636	Rec	SG	0.6163522012578616
105637	Rec	SG	0.38461538461538464
105638	Rec	SG	0.22641509433962265
105639	Rec	SG	0.3295454545454545
105640	Rec	SG	0.35537190082644626
105641	Rec	SG	0.12359550561797752
105642	Syn	SG	0.14873417721518986
105643	Rec	SG	0.5636942675159236
105644	Rec	SG	0.1111111111111111
105645	Rec	SG	0.5344827586206896
105646	Syn	SG	0.1
105647	Rec	SG	0.3857142857142857
105648	Syn	SG	0.13861386138613865
105649	Rec	SG	0.16666666666666666
105650	Rec	SG	0.20560747663551399
105651	Rec	SG	0.32608695652173914
105652	Rec	SG	0.2830188679245283
105653	Rec	SG	0.2328767123287671
105654	Syn	SG	0.3863636363636364
105655	Syn	SG	0.425
105656	Syn	SG	0.3561643835616438
105657	Rec	SG	0.1
105658	Rec	SG	0.5948275862068966
105659	Rec	SG	0.23225806451612904
105660	Rec	SG	0.2396694214876033
105661	Rec	SG	0.15458937198067632
105662	Rec	SG	0.5360824742268041
105663	Rec	SG	0.2736842105263158
105664	Syn	SG	0.3425925925925926
105665	Rec	SG	0.4761904761904762
105666	Rec	SG	0.3207547169811321
105667	Rec	SG	0.20689655172413796
105668	Rec	SG	0.4107142857142857
105669	Rec	SG	0.3194444444444444
105670	Rec	SG	0.2676767676767677
105671	Syn	SG	0.2621951219512195
105672	Rec	SG	0.625
105673	Rec	SG	0.4482758620689655
105674	Rec	SG	0.1271186440677966
105675	Rec	SG	0.061224489795918366
105676	Rec	SG	0.2323943661971831
105677	Rec	SG	0.09615384615384616
105678	Rec	SG	0.5483870967741935
105679	Rec	SG	0.4177215189873418
105680	Rec	SG	0.1945945945945946
105681	Syn	SG	0.12162162162162166
105682	Rec	SG	0.14492753623188406
105683	Rec	SG	0.4319419237749546
105684	Rec	SG	0.3538812785388128
105685	Syn	SG	0.26666666666666666
105686	Rec	SG	0.4155495978552279
105687	Rec	SG	0.2582417582417583
105688	Rec	SG	0.29260450160771706
105689	Rec	SG	0.3333333333333333
105690	Syn	SG	0.5925925925925926
105691	Syn	SG	0.36
105692	Rec	SG	0.6956521739130435
105693	Rec	SG	0.375
105694	Syn	SG	0.4615384615384616
105695	Syn	SG	0.28125
105696	Rec	SG	0.3928571428571429
105697	Rec	SG	0.55
105698	Rec	SG	0.375
105699	Rec	SG	0.6666666666666666
105700	Rec	SG	0.2199787460148778
105701	Rec	SG	0.6111111111111112
105702	Rec	SG	0.4444444444444444
105703	Rec	SG	0.2598039215686275
105704	Rec	SG	0.07804878048780488
105705	Syn	SG	0.4
105706	Rec	SG	0.25217391304347825
105707	Rec	SG	0.5544554455445545
105708	Syn	SG	0.2111111111111111
105709	Syn	SG	0.5125
105710	Rec	SG	0.2323232323232323
105711	Rec	SG	0.5428571428571428
105712	Rec	SG	0.19594594594594594
105713	Rec	SG	0.48
105714	Rec	SG	0.08
105715	Syn	SG	0.08108108108108109
105716	Rec	SG	0.024390243902439025
105717	Syn	SG	0.054545454545454536
105718	Syn	SG	0.4078947368421053
105719	Rec	SG	0.18
105720	Rec	SG	0.0847457627118644
105721	Rec	SG	0.20833333333333331
105722	Rec	SG	0.43373493975903615
105723	Syn	SG	0.5555555555555556
105724	Syn	SG	0.6027397260273972
105725	Rec	SG	0.3010752688172043
105726	Rec	SG	0.6631578947368421
105727	Rec	SG	0.16129032258064516
105728	Rec	SG	0.7142857142857143
105729	Rec	SG	0.5480769230769231
105730	Rec	SG	0.2280701754385965
105731	Rec	SG	0.2765957446808511
105732	Syn	SG	0.3950617283950617
105733	Rec	SG	0.7228915662650602
105734	Rec	SG	0.125
105735	Rec	SG	0.2709677419354839
105736	Rec	SG	0.18087855297157626
105737	Syn	SG	0.31353135313531355
105738	Syn	SG	0.5399239543726235
105739	Rec	SG	0.6417910447761194
105740	Syn	SG	0.2028985507246377
105741	Rec	SG	0.10606060606060606
105742	Rec	SG	0.2842809364548495
105743	Rec	SG	0.03368421052631579
105744	Rec	SG	0.1763668430335097
105745	Rec	SG	0.19788359788359788
105746	Rec	SG	0.1853211009174312
105747	Syn	SG	0.07976653696498054
105748	Rec	SG	0.5303643724696356
105749	Rec	SG	0.36585365853658536
105750	Rec	SG	0.620253164556962
105751	Rec	SG	0.6216216216216216
105752	Rec	SG	0.6
105753	Rec	SG	0.2682926829268293
105754	Rec	SG	0.7333333333333333
105755	Rec	SG	0.17391304347826084
105756	Rec	SG	0.2644628099173554
105757	Rec	SG	0.7047619047619048
105758	Rec	SG	0.7227722772277227
105759	Rec	SG	0.7241379310344828
105760	Syn	SG	0.9
105761	Rec	SG	0.7088607594936709
105762	Rec	SG	0.16326530612244894
105763	Rec	SG	0.8211920529801324
105764	Rec	SG	0.7315436241610739
105765	Syn	SG	0.31063829787234043
105766	Rec	SG	0.41358024691358025
105767	Rec	SG	0.7368421052631579
105768	Syn	SG	0.3969849246231156
105769	Rec	SG	0.2857142857142857
105770	Syn	SG	0.4178571428571429
105771	Syn	SG	0.18861209964412806
105772	Rec	SG	0.20474777448071216
105773	Rec	SG	0.19161676646706588
105774	Rec	SG	0.2222222222222222
105775	Syn	SG	0.19895287958115185
105776	Rec	SG	0.20689655172413796
105777	Rec	SG	0.42424242424242425
105778	Rec	SG	0.4318181818181818
105779	Rec	SG	0.1176470588235294
105780	Syn	SG	0.2111111111111111
105781	Syn	SG	0.2857142857142857
105782	Rec	SG	0.13513513513513514
105783	Rec	SG	0.29411764705882354
105784	Rec	SG	0.8106312292358804
105785	Syn	SG	0.3763440860215054
105786	Rec	SG	0.2621359223300971
105787	Syn	SG	0.19696969696969696
105788	Syn	SG	0.11594202898550725
105789	Syn	SG	0.17654171704957675
105790	Rec	SG	0.032520325203252036
105791	Rec	SG	0.16176470588235295
105792	Rec	SG	0.16161616161616166
105793	Rec	SG	0.2054794520547945
105794	Rec	SG	0.454242928452579
105795	Rec	SG	0.2680608365019012
105796	Syn	SG	0.15151515151515152
105797	Syn	SG	0.19642857142857145
105798	Rec	SG	0.2716049382716049
105799	Rec	SG	0.08827404479578392
105800	Rec	SG	0.2724252491694352
105801	Rec	SG	0.35
105802	Rec	SG	0.2727272727272727
105803	Syn	SG	0.08571428571428573
105804	Rec	SG	0.6122448979591837
105805	Rec	SG	0.6919060052219321
105806	Syn	SG	0.31756756756756754
105807	Rec	SG	0.6712962962962963
105808	Rec	SG	0.6958424507658644
105809	Syn	SG	0.27380952380952384
105810	Rec	SG	0.8165467625899281
105811	Syn	SG	0.3641304347826087
105812	Rec	SG	0.6018808777429467
105813	Syn	SG	0.7763157894736842
105814	Syn	SG	0.2978303747534517
105815	Syn	SG	0.21428571428571427
105816	Rec	SG	0.8523985239852399
105817	Rec	SG	0.29577464788732394
105818	Rec	SG	0.35517241379310344
105819	Rec	SG	0.8452380952380952
105820	Rec	SG	0.7060931899641577
105821	Rec	SG	0.4723247232472325
105822	Syn	SG	0.2936802973977695
105823	Rec	SG	0.04854368932038835
105824	Rec	SG	0.13186813186813187
105825	Rec	SG	0.3485714285714286
105826	Syn	SG	0.23210831721470015
105827	Rec	SG	0.2703703703703704
105828	Rec	SG	0.09181636726546906
105829	Rec	SG	0.4435318275154004
105830	Rec	SG	0.35714285714285715
105831	Rec	SG	0.4166666666666667
105832	Syn	SG	0.16
105833	Rec	SG	0.07317073170731707
105834	Rec	SG	0.5789473684210527
105835	Syn	SG	0.4257425742574257
105836	Rec	SG	0.6458333333333334
105837	Rec	SG	0.19791666666666666
105838	Rec	SG	0.26
105839	Syn	SG	0.4020618556701031
105840	Rec	SG	0.27835051546391754
105841	Syn	SG	0.043478260869565216
105842	Rec	SG	0.15789473684210525
105843	Rec	SG	0.88
105844	Rec	SG	0.07692307692307693
105845	Syn	SG	0.13333333333333333
105846	Syn	SG	0.0625
105847	Syn	SG	0.0
105848	Rec	SG	0.25806451612903225
105849	Rec	SG	0.3888888888888889
105850	Rec	SG	0.7318932655654383
105851	Rec	SG	0.11428571428571427
105852	Rec	SG	0.6725663716814161
105853	Rec	SG	0.25892857142857145
105854	Rec	SG	0.18181818181818185
105855	Rec	SG	0.7191011235955056
105856	Syn	SG	0.5378486055776892
105857	Syn	SG	0.2890625
105858	Rec	SG	0.18471337579617836
105859	Syn	SG	0.20833333333333331
105860	Rec	SG	0.16666666666666666
105861	Syn	SG	0.0975609756097561
105862	Syn	SG	0.07142857142857142
105863	Rec	SG	0.4014251781472684
105864	Rec	SG	0.32038834951456313
105865	Rec	SG	0.3360655737704918
105866	Rec	SG	0.3271028037383177
105867	Rec	SG	0.3548387096774194
105868	Rec	SG	0.5537190082644629
105869	Rec	SG	0.312
105870	Rec	SG	0.21311475409836064
105871	Syn	SG	0.2307692307692308
105872	Syn	SG	0.12962962962962962
105873	Rec	SG	0.10400000000000001
105874	Rec	SG	0.26119402985074625
105875	Rec	SG	0.31976744186046513
105876	Rec	SG	0.12030075187969926
105877	Syn	SG	0.7533333333333333
105878	Rec	SG	0.669449081803005
105879	Rec	SG	0.2651356993736952
105880	Rec	SG	0.7940630797773655
105881	Rec	SG	0.6439169139465876
105882	Rec	SG	0.4096045197740113
105883	Rec	SG	0.807799442896936
105884	Syn	SG	0.3034188034188034
105885	Rec	SG	0.3017241379310345
105886	Rec	SG	0.3462897526501767
105887	Syn	SG	0.2349206349206349
105888	Rec	SG	0.21176470588235294
105889	Syn	SG	0.2672955974842767
105890	Syn	SG	0.18548387096774194
105891	Syn	SG	0.4296875
105892	Rec	SG	0.15858208955223882
105893	Rec	SG	0.15392781316348195
105894	Rec	SG	0.08333333333333333
105895	Rec	SG	0.14285714285714285
105896	Rec	SG	0.14285714285714285
105897	Rec	SG	0.14285714285714285
105898	Rec	SG	0.2058823529411765
105899	Rec	SG	0.3170731707317073
105900	Syn	SG	0.2619047619047619
105901	Rec	SG	0.2765957446808511
105902	Syn	SG	0.1836734693877551
105903	Rec	SG	0.125
105904	Rec	SG	0.13333333333333333
105905	Rec	SG	0.2777777777777778
105906	Rec	SG	0.07142857142857142
105907	Rec	SG	0.2647058823529412
105908	Rec	SG	0.125
105909	Rec	SG	0.5192307692307693
105910	Syn	SG	0.2
105911	Rec	SG	0.6410256410256411
105912	Syn	SG	0.3103448275862069
105913	Rec	SG	0.2914285714285714
105914	Rec	SG	0.760797342192691
105915	Syn	SG	0.231404958677686
105916	Syn	SG	0.0199203187250996
105917	Rec	SG	0.6825053995680346
105918	Rec	SG	0.17456896551724138
105919	Rec	SG	0.4009779951100245
105920	Rec	SG	0.6195804195804195
105921	Rec	SG	0.04270986745213549
105922	Rec	SG	0.8512898330804249
105923	Rec	SG	0.8902439024390244
105924	Syn	SG	0.4003067484662577
105925	Rec	SG	0.5984848484848485
105926	Rec	SG	0.7469512195121951
105927	Rec	SG	0.9243085880640466
105928	Rec	SG	0.09523809523809523
105929	Rec	SG	0.7955346650998825
105930	Syn	SG	0.5576158940397351
105931	Rec	SG	0.5597897503285151
105932	Syn	SG	0.03355704697986577
105933	Rec	SG	0.55
105934	Rec	SG	0.2916666666666667
105935	Rec	SG	0.9074074074074074
105936	Rec	SG	0.7396449704142012
105937	Rec	SG	0.3988439306358382
105938	Rec	SG	0.8085106382978723
105939	Syn	SG	0.3333333333333333
105940	Rec	SG	0.3169642857142857
105941	Rec	SG	0.21474358974358973
105942	Rec	SG	0.0847457627118644
105943	Rec	SG	0.07058823529411765
105944	Rec	SG	0.04651162790697674
105945	Rec	SG	0.56
105946	Rec	SG	0.0
105947	Syn	SG	0.1724137931034483
105948	Rec	SG	0.2222222222222222
105949	Syn	SG	0.24242424242424246
105950	Rec	SG	0.1559633027522936
105951	Rec	SG	0.5558912386706949
105952	Rec	SG	0.15254237288135594
105953	Rec	SG	0.2564102564102564
105954	Syn	SG	0.04166666666666666
105955	Rec	SG	0.2727272727272727
105956	Syn	SG	0.08695652173913042
105957	Rec	SG	0.2857142857142857
105958	Rec	SG	0.2982456140350877
105959	Syn	SG	0.16393442622950818
105960	Rec	SG	0.2672413793103448
105961	Rec	SG	0.10810810810810813
105962	Rec	SG	0.11510791366906475
105963	Syn	SG	0.043478260869565216
105964	Rec	SG	0.35294117647058826
105965	Rec	SG	0.6229508196721312
105966	Rec	SG	0.35185185185185186
105967	Rec	SG	0.37301587301587297
105968	Syn	SG	0.7283950617283951
105969	Rec	SG	0.5733333333333334
105970	Syn	SG	0.16901408450704225
105971	Rec	SG	0.4164588528678304
105972	Rec	SG	0.7523910733262487
105973	Rec	SG	0.8194444444444444
105974	Rec	SG	0.2417177914110429
105975	Rec	SG	0.4950495049504951
105976	Rec	SG	0.05154639175257732
105977	Rec	SG	0.06
105978	Rec	SG	0.11428571428571427
105979	Syn	SG	0.6607142857142857
105980	Syn	SG	0.2380952380952381
105981	Rec	SG	0.5813953488372093
105982	Syn	SG	0.17073170731707318
