	ID	Edit_type	Effect	WN_ef	WNN_ef	WN_dp	WNN_dp
189077	Dpe39:24699890	Ubiq-Med	3'	0.21439509954058192	0.22	653	450
189078	Dpe39:24699893	Ubiq-Low	3'	0.03554868624420402	0.013483146067415729	647	445
189081	Dpe39:24700040	Ubiq-Med	3'	0.592326139088729	0.5540540540540541	417	296
189083	Dpe39:24700057	Neural	3'	0.060402684563758385	0.025193798449612403	745	516
189086	Dpe39:24700097	Neural	3'	0.321	0.1582089552238806	1000	670
189089	Dpe39:24700173	Ubiq-Low	3'	0.030075187969924814	0.04525547445255475	798	685
189090	Dpe39:24700175	Ubiq-High	3'	0.6850507982583455	0.7183098591549296	689	639
189091	Dpe39:24700178	Neural	3'	0.31213872832369943	0.053929121725731895	692	649
189092	Dpe39:24700182	Ubiq-Med	3'	0.023809523809523808	0.07239819004524888	756	663
189093	Dpe39:24700192	Ubiq-Med	3'	0.17161290322580644	0.2106824925816024	775	674
189094	Dpe39:24700193	Ubiq-Med	3'	0.05078125	0.07035928143712575	768	668
189095	Dpe39:24700195	Neural	3'	0.07291666666666667	0.038632986627043085	768	673
189096	Dpe39:24700196	Ubiq-High	3'	0.913907284768212	0.9296407185628742	755	668
189097	Dpe39:24700198	Ubiq-Med	3'	0.03209242618741977	0.050651230101302465	779	691
189104	Dpe39:24700285	Neural	3'	0.3142605633802817	0.12131147540983607	1136	915
189106	Dpe39:24700308	Ubiq-High	3'	0.6561302681992337	0.7585034013605442	1044	882
189107	Dpe39:24700309	Ubiq-High	3'	0.6875	0.7774011299435029	1056	885
189108	Dpe39:24700311	Ubiq-Med	3'	0.0521415270018622	0.12124582869855395	1074	899
189109	Dpe39:24700313	Neural	3'	0.15412844036697249	0.04130434782608696	1090	920
189110	Dpe39:24700319	Ubiq-Low	3'	0.05	0.015503875968992246	1080	903
189113	Dpe39:24700337	Ubiq-Low	3'	0.01717902350813743	0.012514220705346985	1106	879
189114	Dpe39:24700373	Neural	3'	0.22822822822822825	0.08425414364640885	999	724
189116	Dpe39:24700464	Neural	3'	0.1146788990825688	0.010940919037199123	654	457
189117	Dpe39:24700470	Ubiq-Low	3'	0.014469453376205787	0.014388489208633094	622	417
189118	Dpe39:24700471	Ubiq-Med	3'	0.13658536585365855	0.1119221411192214	615	411
189119	Dpe39:24700472	Ubiq-High	3'	0.8888888888888888	0.9049881235154394	621	421
189121	Dpe39:24700479	Ubiq-Med	3'	0.13313161875945534	0.11818181818181818	661	440
189122	Dpe39:24700486	Ubiq-Med	3'	0.10222222222222224	0.1493212669683258	675	442
189123	Dpe39:24700488	Ubiq-Med	3'	0.2966360856269113	0.5116822429906542	654	428
189124	Dpe39:24700489	Neural	3'	0.1097560975609756	0.034883720930232565	656	430
189133	Dpe39:24733502	Ubiq-Med	3'	0.1377049180327869	0.09462365591397848	305	465
189134	Dpe39:24733505	Ubiq-Med	3'	0.3249097472924188	0.2283653846153846	277	416
189135	Dpe39:24733506	Ubiq-Low	3'	0.025362318840579712	0.01937046004842615	276	413
189136	Dpe39:24733507	Ubiq-Low	3'	0.010869565217391304	0.02244389027431421	276	401
189137	Dpe39:24733513	Ubiq-Low	3'	0.012903225806451613	0.020202020202020204	155	297
189138	Dpe39:24733515	Ubiq-Low	3'	0.036231884057971016	0.022304832713754646	138	269
189139	Dpe39:24733516	Ubiq-Med	3'	0.2517985611510791	0.1970260223048327	139	269
189140	Dpe39:24733517	Ubiq-High	3'	0.9208633093525179	0.8984962406015038	139	266
189182	Dpe39:24756613	Ubiq-High	Rec	0.8073878627968337	0.4074074074074074	5306	27
189184	Dpe39:24756617	Ubiq-Low	Syn	0.029339390497823206	0.03448275862068965	5283	29
189201	Dpe39:24775843	Neural	Syn	0.21133302368787735	0.024390243902439025	6459	41
189214	Dpe39:24782066	Neural	Rec	0.4165705814528085	0.05	6071	40
189238	Dpe39:24830496	Neural	Syn	0.19717688575209527	0.022727272727272728	6801	44
189252	Dpe39:25056900	Ubiq-Low	3'	0.02631578947368421	0.011695906432748536	114	3762
189256	Dpe39:25058084	Neural	3'	0.06896551724137931	0.014371812702828004	58	2157
189265	Dpe39:25171325	Ubiq-High	3'	0.8333333333333334	0.5010309278350515	12	485
189266	Dpe39:25171339	Neural	3'	0.4166666666666667	0.036036036036036036	12	444
189267	Dpe39:25171342	Neural	3'	0.18181818181818185	0.030516431924882632	11	426
189276	Dpe39:25221480	Neural	3'	0.32650273224043713	0.022188021033730927	1464	7797
189294	Dpe39:25222258	Neural	3'	0.13365539452495975	0.04254404813064031	1242	6981
189296	Dpe39:25222262	Neural	3'	0.526890756302521	0.10377358490566037	1190	6678
189297	Dpe39:25222263	Neural	3'	0.10219594594594594	0.034581265975041346	1184	6651
189299	Dpe39:25222274	Neural	3'	0.23133116883116886	0.03191331453169066	1232	6737
189337	Dpe39:26057995	Neural	Rec	0.821917808219178	0.04	73	75
189338	Dpe39:26059028	Neural	Rec	0.3711340206185567	0.012195121951219513	97	82
189342	Dpe39:26080754	Neural	Rec	0.15217391304347827	0.02631578947368421	46	38
189344	Dpe39:26101595	Ubiq-Med	Syn	0.16216216216216214	0.3548387096774194	37	31
189350	Dpe39:27222322	Ubiq-Low	5'	0.04114071996259935	0.029280535415504738	2139	3586
189360	Dpe39:29982067	Ubiq-Med	3'	0.5647668393782384	0.6790697674418604	193	215
189361	Dpe39:29982079	Ubiq-Med	3'	0.0787037037037037	0.07725321888412018	216	233
189363	Dpe39:29982087	Neural	3'	0.2440191387559809	0.022421524663677132	209	223
189364	Dpe39:30010718	Neural	3'	0.14084507042253522	0.03296703296703297	71	91
189372	Dpe39:30154814	Ubiq-Med	Rec	0.15	0.10526315789473684	40	19
189380	Dpe39:30397032	Neural	Rec	0.5129310344827587	0.05387205387205387	232	297
189388	Dpe39:30405073	Neural	Rec	0.6227544910179641	0.09565217391304348	167	230
189404	Dpe39:30576602	Neural	3'	0.11612903225806452	0.05882352941176471	155	17
189409	Dpe39:30576624	Ubiq-Med	3'	0.08928571428571429	0.5	56	10
189411	Dpe39:30576647	Ubiq-Med	3'	0.4567901234567901	0.4444444444444444	81	18
189451	Dpe39:30804810	Neural	3'	0.15675675675675674	0.06779661016949153	185	118
189452	Dpe39:30804907	Ubiq-Med	3'	0.14754098360655735	0.18840579710144928	61	69
189453	Dpe39:30804912	Ubiq-Med	3'	0.14035087719298245	0.15384615384615385	114	91
189454	Dpe39:30804913	Ubiq-Med	3'	0.2	0.1978021978021978	115	91
189456	Dpe39:30805252	Ubiq-Med	3'	0.5876777251184834	0.4927536231884058	211	138
189457	Dpe39:30805253	Neural	3'	0.3127962085308057	0.08029197080291971	211	137
189458	Dpe39:30805273	Ubiq-Med	3'	0.18309859154929575	0.1956521739130435	142	92
189459	Dpe39:30805275	Ubiq-Med	3'	0.022222222222222227	0.060240963855421686	135	83
189460	Dpe39:30805349	Ubiq-Med	3'	0.5	0.4426229508196721	94	61
189461	Dpe39:30805359	Neural	3'	0.2420382165605096	0.11578947368421053	157	95
189462	Dpe39:30805360	Neural	3'	0.20382165605095545	0.08333333333333333	157	96
189465	Dpe39:30820359	Ubiq-Med	Intron	0.375	0.5510204081632653	24	49
189480	Dpe39:31531361	Neural	Rec	0.7135416666666666	0.02083333333333333	192	288
189488	Dpe39:31916378	Neural	Rec	0.08125556544968833	0.05	4492	20
189501	Dpe39:31946200	Ubiq-Med	Intron	0.08591504311721494	0.18181818181818185	3131	11
189515	Dpe39:32184304	Ubiq-Med	Intron	0.0625	0.20481927710843373	16	83
189516	Dpe39:32184322	Ubiq-High	Intron	0.7857142857142857	0.7564102564102564	14	78
189517	Dpe39:32184323	Ubiq-Med	Intron	0.125	0.10810810810810813	16	74
189518	Dpe39:32184328	Ubiq-Med	Intron	0.2	0.27631578947368424	15	76
189519	Dpe39:32184329	Ubiq-Med	Intron	0.05882352941176471	0.09210526315789473	17	76
189520	Dpe39:32184491	Ubiq-Med	Intron	0.125	0.08974358974358974	24	78
189521	Dpe39:32184493	Ubiq-Med	Intron	0.5769230769230769	0.4868421052631579	26	76
189522	Dpe39:32280337	Ubiq-High	Intron	0.7	0.8045977011494253	30	348
189533	Dpe39:32508872	Neural	Intron	0.14285714285714285	0.06423982869379015	56	934
189534	Dpe39:32545227	Ubiq-Low	Syn	0.04411764705882353	0.011984021304926764	68	1502
189535	Dpe39:32546058	Ubiq-Low	Syn	0.043478260869565216	0.012870012870012871	46	1554
189536	Dpe39:32546166	Ubiq-Low	Syn	0.012658227848101266	0.02048050413548641	79	2539
189539	Dpe39:32635642	Ubiq-Low	3'	0.029411764705882356	0.013766730401529636	102	2615
189557	Dpe39:33803455	Neural	Rec	0.17363344051446947	0.016393442622950817	311	61
189569	Dpe39:33838593	Neural	Rec	0.594059405940594	0.0576923076923077	303	52
189581	Dpe39:33928320	Neural	Syn	0.2928759894459103	0.02531645569620253	379	79
189592	Dpe39:33933239	Neural	Rec	0.3391812865497076	0.010309278350515464	513	97
189600	Dpe39:34065689	Neural	3'	0.05882352941176471	0.013205282112845138	17	833
189601	Dpe39:34065692	Ubiq-Med	3'	0.05882352941176471	0.300132802124834	17	753
189620	Dpe39:34365965	Neural	3'	0.296875	0.05882352941176471	64	17
189626	Dpe39:34432744	Neural	3'	0.09090909090909093	0.02994011976047904	77	334
189627	Dpe39:34432747	Neural	3'	0.08571428571428573	0.02236421725239616	70	313
189628	Dpe39:34432755	Neural	3'	0.07142857142857142	0.030927835051546393	70	291
189629	Dpe39:34433027	Neural	3'	0.1016949152542373	0.02083333333333333	59	192
189630	Dpe39:34433044	Neural	3'	0.1267605633802817	0.04564315352697095	71	241
189631	Dpe39:34433151	Neural	3'	0.1487603305785124	0.019522776572668116	121	461
189633	Dpe39:35121383	Ubiq-Med	3'	0.4	0.6774193548387096	10	31
189634	Dpe39:35121394	Neural	3'	0.2	0.12244897959183673	20	49
189635	Dpe39:35121398	Ubiq-Med	3'	0.1153846153846154	0.2826086956521739	26	46
189636	Dpe39:35121402	Ubiq-Med	3'	0.5172413793103449	0.4	29	55
189637	Dpe39:35121405	Ubiq-High	3'	0.696969696969697	0.5483870967741935	33	62
189639	Dpe39:35123119	Ubiq-Low	Syn	0.02097902097902098	0.0205761316872428	286	243
189640	Dpe39:35123194	Ubiq-Low	Syn	0.019230769230769232	0.018726591760299626	260	267
189645	Dpe39:35408470	Ubiq-Low	Intron	0.024464831804281342	0.0325	327	400
189646	Dpe39:35408482	Ubiq-Med	Intron	0.21271393643031786	0.1914893617021277	409	470
189647	Dpe39:35408488	Ubiq-Med	Intron	0.22	0.20137299771167047	400	437
189648	Dpe39:35408756	Ubiq-Low	Intron	0.01366120218579235	0.017094017094017096	366	468
189653	Dpe39:35411528	Neural	Intron	0.2558139534883721	0.03448275862068965	43	29
189655	Dpe39:35418062	Neural	Intron	0.28	0.08333333333333333	25	12
189656	Dpe39:35421619	Neural	Intron	0.14814814814814814	0.03571428571428571	54	28
189657	Dpe39:35421928	Neural	Intron	0.12	0.038461538461538464	75	26
189659	Dpe39:35421961	Neural	Intron	0.22093023255813954	0.028571428571428567	86	35
189660	Dpe39:35422717	Neural	Intron	0.1651376146788991	0.01694915254237288	109	59
189661	Dpe39:35423184	Neural	Intron	0.4411764705882353	0.2380952380952381	34	21
189662	Dpe39:35423188	Ubiq-Med	Intron	0.17647058823529413	0.2	34	20
189663	Dpe39:35423195	Neural	Intron	0.6	0.3888888888888889	35	18
189664	Dpe39:35423197	Ubiq-Med	Intron	0.2903225806451613	0.2777777777777778	31	18
189667	Dpe39:35466986	Neural	Intron	0.17105263157894735	0.060606060606060615	76	33
189668	Dpe39:35467424	Ubiq-Med	Intron	0.1927710843373494	0.225	83	40
189669	Dpe39:35467521	Neural	Intron	0.060606060606060615	0.031746031746031744	165	63
189680	Dpe39:36156648	Ubiq-Low	5'	0.02888086642599278	0.024468085106382983	554	940
189685	Dpe39:36536484	Neural	Intron	0.17567567567567569	0.02298850574712644	148	87
189686	Dpe39:36536486	Ubiq-Med	Intron	0.2517985611510791	0.2261904761904762	139	84
189687	Dpe39:36536495	Neural	Intron	0.44680851063829785	0.05063291139240506	141	79
189688	Dpe39:36536521	Ubiq-Med	Intron	0.018518518518518517	0.07526881720430108	162	93
189689	Dpe39:36536536	Ubiq-Low	Intron	0.03468208092485549	0.043478260869565216	173	92
189690	Dpe39:36536539	Ubiq-Med	Intron	0.03409090909090909	0.051020408163265314	176	98
189693	Dpe39:36536993	Neural	Intron	0.3254437869822485	0.06140350877192983	169	114
189694	Dpe39:36536995	Neural	Intron	0.4035087719298245	0.19658119658119655	171	117
189695	Dpe39:36536996	Neural	Intron	0.18604651162790695	0.1111111111111111	172	117
189696	Dpe39:36537123	Neural	Intron	0.3125	0.060606060606060615	112	99
189697	Dpe39:36537126	Ubiq-High	Intron	0.6078431372549019	0.5319148936170213	102	94
189698	Dpe39:36537131	Neural	Intron	0.21212121212121213	0.05319148936170213	99	94
189700	Dpe39:36537141	Neural	Intron	0.2452830188679245	0.14285714285714285	106	91
189702	Dpe39:36537153	Ubiq-Med	Intron	0.2427184466019417	0.2653061224489796	103	98
189703	Dpe39:36537168	Neural	Intron	0.4855072463768116	0.010416666666666666	138	96
189736	Dpe39:36648368	Neural	Rec	0.8181818181818182	0.0625	11	64
189737	Dpe39:36690755	Ubiq-Low	Rec	0.04790419161676647	0.01818181818181818	167	110
189748	Dpe39:36847217	Neural	Rec	0.4609929078014184	0.01048951048951049	423	286
189751	Dpe39:36848287	Ubiq-Med	3'	0.1568627450980392	0.3333333333333333	51	18
189776	Dpe39:36860342	Neural	3'	0.5988909426987061	0.04901960784313725	541	510
189798	Dpe39:36861594	Neural	3'	0.3954545454545455	0.028409090909090905	220	176
189802	Dpe39:36862056	Neural	3'	0.4130434782608696	0.2619047619047619	92	126
189803	Dpe39:36862066	Ubiq-High	3'	0.8297872340425532	0.8120300751879699	94	133
189804	Dpe39:36862078	Neural	3'	0.05384615384615385	0.012269938650306749	130	163
189806	Dpe39:36862083	Ubiq-Low	3'	0.04878048780487805	0.037037037037037035	123	162
189807	Dpe39:36862091	Neural	3'	0.16964285714285715	0.03947368421052632	112	152
189808	Dpe39:36862136	Ubiq-Med	3'	0.15748031496062992	0.17355371900826447	127	121
189809	Dpe39:36862137	Neural	3'	0.1	0.04878048780487805	120	123
189810	Dpe39:36862138	Ubiq-Med	3'	0.18548387096774194	0.168	124	125
189811	Dpe39:36862146	Ubiq-Med	3'	0.3937007874015748	0.5892857142857143	127	112
189812	Dpe39:36862161	Ubiq-Med	3'	0.455026455026455	0.7701863354037267	189	161
189813	Dpe39:36862163	Ubiq-Low	3'	0.040816326530612235	0.011764705882352941	196	170
189814	Dpe39:36862171	Ubiq-High	3'	0.7401960784313726	0.7683615819209041	204	177
189815	Dpe39:36862241	Ubiq-High	3'	0.7021696252465484	0.5093457943925234	507	428
189818	Dpe39:36862281	Ubiq-Low	3'	0.035443037974683546	0.012048192771084338	395	332
189819	Dpe39:36862293	Ubiq-Med	3'	0.025806451612903226	0.06772908366533864	310	251
189821	Dpe39:36862300	Ubiq-Med	3'	0.10305343511450382	0.11659192825112108	262	223
189822	Dpe39:36862305	Ubiq-Med	3'	0.291497975708502	0.6272727272727273	247	220
189823	Dpe39:36862320	Ubiq-High	3'	0.6951219512195121	0.7254901960784313	164	153
189824	Dpe39:36862321	Ubiq-Low	3'	0.042424242424242434	0.03870967741935484	165	155
189825	Dpe39:36862325	Neural	3'	0.05625	0.037267080745341616	160	161
189826	Dpe39:36862326	Neural	3'	0.061349693251533735	0.031055900621118005	163	161
189827	Dpe39:36862335	Ubiq-High	3'	0.7627118644067796	0.640625	118	128
189828	Dpe39:36862336	Neural	3'	0.1206896551724138	0.03225806451612903	116	124
189829	Dpe39:36862381	Neural	3'	0.2933333333333333	0.07368421052631577	75	95
189830	Dpe39:36862403	Ubiq-Med	3'	0.2533333333333333	0.24390243902439024	75	82
189831	Dpe39:36862412	Neural	3'	0.1694915254237288	0.075	59	80
189832	Dpe39:36862413	Ubiq-Med	3'	0.0847457627118644	0.08641975308641975	59	81
189833	Dpe39:36862414	Ubiq-Med	3'	0.10526315789473684	0.1948051948051948	57	77
189835	Dpe39:36863489	Neural	3'	0.4615384615384616	0.11267605633802814	130	142
189836	Dpe39:36863491	Neural	3'	0.2677165354330709	0.031746031746031744	127	126
189837	Dpe39:36863493	Neural	3'	0.6991869918699187	0.3412698412698413	123	126
189839	Dpe39:36863549	Neural	3'	0.34057971014492755	0.05945945945945946	138	185
189840	Dpe39:36863554	Ubiq-Med	3'	0.17857142857142858	0.22043010752688166	140	186
189841	Dpe39:36863583	Neural	3'	0.0821917808219178	0.015706806282722512	146	191
189842	Dpe39:36863586	Neural	3'	0.1	0.02717391304347826	140	184
189843	Dpe39:36863587	Ubiq-Low	3'	0.03571428571428571	0.03804347826086957	140	184
189844	Dpe39:36863593	Ubiq-Med	3'	0.5467625899280576	0.4270270270270271	139	185
189845	Dpe39:36863633	Neural	3'	0.14782608695652175	0.0446927374301676	115	179
189846	Dpe39:36863634	Neural	3'	0.08403361344537816	0.011428571428571429	119	175
189847	Dpe39:36863641	Neural	3'	0.22935779816513766	0.1139240506329114	109	158
189848	Dpe39:36863656	Ubiq-Med	3'	0.2692307692307692	0.2246376811594203	104	138
189849	Dpe39:36863657	Ubiq-Med	3'	0.11428571428571427	0.145985401459854	105	137
189850	Dpe39:36863676	Neural	3'	0.4	0.16964285714285715	90	112
189851	Dpe39:36863678	Neural	3'	0.19540229885057472	0.03669724770642202	87	109
189865	Dpe39:37220019	Ubiq-Med	Intron	0.010362694300518135	0.05084745762711865	193	118
189873	Dpe39:37222973	Ubiq-Med	Intron	0.10416666666666667	0.07964601769911504	48	226
189874	Dpe39:37222976	Neural	Intron	0.061224489795918366	0.04017857142857143	49	224
189875	Dpe39:37222979	Ubiq-Low	Intron	0.04444444444444445	0.032407407407407406	45	216
189877	Dpe39:37223083	Neural	Intron	0.1686746987951807	0.01834862385321101	83	327
189880	Dpe39:37223323	Ubiq-Low	Intron	0.037037037037037035	0.013574660633484163	108	442
189881	Dpe39:37223329	Ubiq-Med	Intron	0.16049382716049382	0.13056379821958458	81	337
189882	Dpe39:37223332	Neural	Intron	0.18181818181818185	0.1133720930232558	77	344
189883	Dpe39:37223335	Neural	Intron	0.05128205128205128	0.026392961876832845	78	341
189884	Dpe39:37223338	Neural	Intron	0.1097560975609756	0.04651162790697674	82	344
189966	Dpe39:38120138	Ubiq-Med	3'	0.2297297297297297	0.35205696202531644	74	1264
189969	Dpe39:38120146	Ubiq-Low	3'	0.029411764705882356	0.03345070422535211	68	1136
189970	Dpe39:38120147	Ubiq-Med	3'	0.028985507246376805	0.059649122807017535	69	1140
189971	Dpe39:38120149	Ubiq-High	3'	0.7205882352941176	0.7880184331797235	68	1085
189974	Dpe39:38120193	Ubiq-Low	3'	0.022222222222222227	0.03470031545741325	45	634
189977	Dpe39:38120238	Ubiq-Med	3'	0.075	0.24410646387832702	80	1315
189978	Dpe39:38120241	Ubiq-Med	3'	0.2435897435897436	0.4080882352941176	78	1360
189979	Dpe39:38120242	Ubiq-High	3'	0.6375	0.7091043671354552	80	1351
189981	Dpe39:38120256	Ubiq-Med	3'	0.10465116279069768	0.1592394533571004	86	1683
189982	Dpe39:38120257	Ubiq-Med	3'	0.12222222222222222	0.09585037989479836	90	1711
189983	Dpe39:38120263	Ubiq-Low	3'	0.010638297872340424	0.01696770662287904	94	1827
189984	Dpe39:38120269	Ubiq-Med	3'	0.042105263157894736	0.09272918861959957	95	1898
189985	Dpe39:38120417	Ubiq-Med	3'	0.09411764705882353	0.3650689428759028	85	1523
189988	Dpe39:38120505	Ubiq-High	3'	0.9634146341463414	0.9811056682995102	82	1429
189989	Dpe39:38120510	Ubiq-Med	3'	0.1176470588235294	0.1828847481021394	85	1449
189990	Dpe39:38120518	Ubiq-Low	3'	0.037037037037037035	0.022047244094488192	81	1270
189991	Dpe39:38120519	Ubiq-Med	3'	0.03947368421052632	0.0535279805352798	76	1233
189992	Dpe39:38120522	Ubiq-Med	3'	0.2682926829268293	0.4455521472392638	82	1304
189993	Dpe39:38120549	Ubiq-Med	3'	0.06666666666666668	0.10753768844221104	75	995
189997	Dpe39:38120578	Ubiq-Med	3'	0.0967741935483871	0.12919254658385093	62	805
189998	Dpe39:38120579	Ubiq-Low	3'	0.016393442622950817	0.031486146095717885	61	794
189999	Dpe39:38120588	Ubiq-Low	3'	0.017241379310344827	0.015406162464985997	58	714
190000	Dpe39:38120589	Neural	3'	0.0925925925925926	0.031884057971014484	54	690
190001	Dpe39:38120593	Ubiq-Med	3'	0.07407407407407407	0.1002865329512894	54	698
190002	Dpe39:38120609	Ubiq-High	3'	0.8604651162790697	0.7760910815939279	43	527
190003	Dpe39:38120616	Ubiq-Med	3'	0.2558139534883721	0.17894736842105266	43	570
190004	Dpe39:38120627	Ubiq-Med	3'	0.03225806451612903	0.07725321888412018	31	466
190005	Dpe39:38120629	Ubiq-Med	3'	0.5806451612903226	0.4899328859060403	31	447
190006	Dpe39:38120634	Ubiq-Med	3'	0.0625	0.1222879684418146	32	507
190007	Dpe39:38120644	Ubiq-Med	3'	0.25	0.4746136865342163	24	453
190011	Dpe39:38306206	Ubiq-Med	3'	0.15429917550058891	0.1323859386686612	849	2674
190016	Dpe39:38306242	Ubiq-Med	3'	0.22033898305084745	0.22160044767767206	531	1787
190017	Dpe39:38306259	Ubiq-High	3'	0.6872037914691943	0.906284454244763	211	907
190018	Dpe39:38306260	Neural	3'	0.4685990338164252	0.2630410654827969	207	901
190019	Dpe39:38306483	Ubiq-Med	3'	0.0821256038647343	0.1325115562403698	414	1298
190020	Dpe39:38306484	Neural	3'	0.1111111111111111	0.06893880712625873	405	1291
190021	Dpe39:38306489	Ubiq-Med	3'	0.4201312910284464	0.3532374100719424	457	1390
190023	Dpe39:38306491	Neural	3'	0.10722100656455144	0.05958363244795405	457	1393
190024	Dpe39:38306492	Ubiq-High	3'	0.9393939393939394	0.9950460014154282	462	1413
190025	Dpe39:38306495	Ubiq-Med	3'	0.1606425702811245	0.23917388407728185	498	1501
190026	Dpe39:38306509	Ubiq-Low	3'	0.023006134969325152	0.027455121436114043	652	1894
190027	Dpe39:38306516	Ubiq-Low	3'	0.034328358208955224	0.036101083032490974	670	1939
190094	Dpe39:40780619	Neural	Syn	0.22735346358792186	0.029411764705882356	1126	34
190098	Dpe39:40780731	Neural	Rec	0.4602683178534572	0.03333333333333333	969	30
190099	Dpe39:40780732	Neural	Rec	0.8128898128898129	0.03333333333333333	962	30
190104	Dpe39:40780908	Neural	Rec	0.5928984310487201	0.028571428571428567	1211	35
190123	Dpe39:41268801	Neural	Rec	0.7	0.06779661016949153	70	59
190219	Dpe39:41593321	Ubiq-Low	3'	0.02631578947368421	0.0132013201320132	76	606
190220	Dpe39:41593350	Neural	3'	0.28865979381443296	0.03146374829001368	97	731
190221	Dpe39:41593356	Neural	3'	0.14018691588785046	0.05412371134020619	107	776
190223	Dpe39:41593539	Neural	3'	0.3302752293577982	0.014167650531286897	109	847
190224	Dpe39:41593666	Ubiq-Med	3'	0.02564102564102564	0.06474820143884892	39	278
190229	Dpe39:41632709	Neural	Rec	0.35353535353535354	0.012779552715654952	297	313
190242	Dpe39:41887762	Ubiq-Med	Intron	0.42857142857142855	0.5	14	16
190243	Dpe39:41887771	Neural	Intron	0.65	0.375	20	16
190255	Dpe39:41934192	Ubiq-Low	3'	0.01973684210526316	0.0387409200968523	912	413
190256	Dpe39:41934199	Neural	3'	0.0782312925170068	0.024509803921568627	882	408
190261	Dpe39:41934209	Ubiq-Low	3'	0.030752916224814426	0.011210762331838564	943	446
190262	Dpe39:41934215	Ubiq-Med	3'	0.07723169508525576	0.07526881720430108	997	465
190263	Dpe39:41934220	Ubiq-Low	3'	0.017316017316017316	0.03546099290780142	924	423
190265	Dpe39:41934229	Ubiq-Med	3'	0.06418219461697723	0.060810810810810814	966	444
190266	Dpe39:41934232	Ubiq-Low	3'	0.03861003861003861	0.03663793103448276	1036	464
190267	Dpe39:41934233	Ubiq-Med	3'	0.1937682570593963	0.22342733188720174	1027	461
190270	Dpe39:41934238	Ubiq-Low	3'	0.03432700993676603	0.01875	1107	480
190271	Dpe39:41934240	Ubiq-Low	3'	0.046448087431693985	0.031055900621118005	1098	483
190272	Dpe39:41934243	Neural	3'	0.20915032679738566	0.13665943600867678	1071	461
190277	Dpe39:41934302	Ubiq-Low	3'	0.04334121355397951	0.025830258302583026	1269	542
190278	Dpe39:41934303	Ubiq-Med	3'	0.04631083202511774	0.06826568265682657	1274	542
190279	Dpe39:41934308	Ubiq-Low	3'	0.046801872074883	0.02363636363636364	1282	550
190280	Dpe39:41934315	Ubiq-Med	3'	0.09714726291441787	0.1192170818505338	1297	562
190284	Dpe39:41934328	Ubiq-Low	3'	0.04825538233110616	0.025423728813559324	1347	590
190285	Dpe39:41934331	Ubiq-Med	3'	0.10872781065088756	0.11876075731497418	1352	581
190286	Dpe39:41934333	Ubiq-Low	3'	0.02690582959641256	0.03608247422680412	1338	582
190290	Dpe39:41934369	Ubiq-Low	3'	0.027210884353741496	0.016091954022988506	1029	435
190292	Dpe39:41934372	Ubiq-Med	3'	0.13813229571984434	0.1368909512761021	1028	431
190293	Dpe39:41934378	Ubiq-Low	3'	0.019588638589618027	0.014018691588785048	1021	428
190294	Dpe39:41934382	Ubiq-Low	3'	0.03691639522258415	0.015503875968992246	921	387
190297	Dpe39:41934394	Neural	3'	0.0640176600441501	0.020942408376963352	906	382
190298	Dpe39:41934395	Ubiq-Low	3'	0.037486218302094816	0.020887728459530026	907	383
190299	Dpe39:41934398	Ubiq-Low	3'	0.030939226519337018	0.015789473684210527	905	380
190300	Dpe39:41934401	Ubiq-Low	3'	0.03207331042382588	0.029411764705882356	873	374
190302	Dpe39:41934418	Ubiq-Low	3'	0.037641154328732745	0.045180722891566265	797	332
190303	Dpe39:41934419	Ubiq-Med	3'	0.05541561712846348	0.06927710843373494	794	332
190305	Dpe39:41934424	Ubiq-Med	3'	0.05513784461152882	0.07530120481927711	798	332
190306	Dpe39:41934426	Ubiq-Med	3'	0.022670025188916875	0.06461538461538463	794	325
190307	Dpe39:41934429	Ubiq-Low	3'	0.013280212483399736	0.0380952380952381	753	315
190308	Dpe39:41934443	Ubiq-Low	3'	0.01891551071878941	0.011428571428571429	793	350
190309	Dpe39:41934449	Neural	3'	0.08745684695051784	0.02099737532808399	869	381
190310	Dpe39:41934488	Ubiq-Med	3'	0.06343906510851419	0.056737588652482275	599	282
190311	Dpe39:41934494	Ubiq-Low	3'	0.03421461897356143	0.03934426229508197	643	305
190312	Dpe39:41934504	Neural	3'	0.08571428571428573	0.05590062111801242	665	322
190314	Dpe39:41934511	Ubiq-Med	3'	0.032171581769437	0.08719346049046321	746	367
190315	Dpe39:41934516	Ubiq-Med	3'	0.03065134099616858	0.06117021276595745	783	376
190316	Dpe39:41934518	Ubiq-Low	3'	0.017543859649122806	0.03260869565217391	798	368
190318	Dpe39:41934541	Neural	3'	0.11527093596059115	0.03354297693920336	1015	477
190319	Dpe39:42033873	Ubiq-Med	3'	0.07142857142857142	0.10112359550561796	14	89
190330	Dpe39:42067450	Neural	3'	0.07407407407407407	0.045454545454545456	81	44
190337	Dpe39:42129743	Neural	Rec	0.13636363636363635	0.012987012987012988	66	231
190338	Dpe39:42129746	Neural	Rec	0.4090909090909091	0.03017241379310345	66	232
190359	Dpe39:43453957	Neural	Syn	0.12121212121212123	0.026490066225165563	66	151
190360	Dpe39:43454057	Ubiq-Med	Rec	0.04477611940298507	0.06802721088435375	67	147
190361	Dpe39:43454441	Neural	Rec	0.20634920634920634	0.05797101449275361	63	138
